id,overall_rank,score,GDP_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,perceptions_of_corruption,generosity,year_id,country_id
42,5,7.4689998626709,1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,0.38261154294014,0.24548277258873,2,4
43,1,7.632,1.305,1.592,0.874,0.681,0.393,0.202,3,4
44,1,7.769,1.34,1.587,0.986,0.596,0.393,0.153,4,4
45,1,7.808700084686279,1.2851895093917847,1.4995259046554565,0.9612714052200317,0.6623167395591736,0.4778572618961334,0.15967044234275818,5,4
46,1,7.842100143432617,1.4463562965393066,1.1061915159225464,0.7408238053321838,0.6905766129493713,0.4805239737033844,0.12420045584440231,6,4
47,1,7.821000099182129,1.8916280269622803,1.258108377456665,0.775206446647644,0.7355902194976807,0.5336580872535706,0.10873305052518845,7,4
48,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,0,5
49,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,1,5
50,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,2,5
51,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,3,5
52,5,7.488,1.396,1.522,0.999,0.557,0.298,0.322,4,5
53,6,7.44890022277832,1.3389463424682617,1.4636459350585938,0.9756753444671631,0.6136264801025391,0.3685697615146637,0.3363175690174103,5,5
54,5,7.464000225067139,1.501071572303772,1.0791510343551636,0.7534254193305969,0.6465853452682495,0.3835311233997345,0.3023965656757355,6,5
55,5,7.414899826049805,1.944577932357788,1.205848217010498,0.7867376208305359,0.650681734085083,0.4190830886363983,0.2710764706134796,7,5
56,8,7.364,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,0,6
57,10,7.291,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,1,6
58,9,7.28399991989136,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.384398728609085,0.385399252176285,2,6
59,9,7.314,1.355,1.501,0.913,0.659,0.383,0.285,3,6
60,7,7.343,1.387,1.487,1.009,0.574,0.373,0.267,4,6
61,7,7.353499889373779,1.3222352266311646,1.4333477020263672,0.9864704608917236,0.6502977013587952,0.44206637144088745,0.2728278934955597,5,6
62,7,7.36269998550415,1.478426218032837,1.0615882873535156,0.7628718614578247,0.6849016547203064,0.44760826230049133,0.24421997368335724,6,6
63,7,7.384300231933594,1.9202585220336914,1.2040431499481201,0.8026081919670105,0.7237046957015991,0.5122383832931519,0.2179296463727951,7,6
64,9,7.286,1.25018,1.31967,0.90837,0.63938,0.42922,0.47501,0,23
65,8,7.334,1.36066,1.17278,0.83096,0.58147,0.41904,0.49401,1,23
66,8,7.31400012969971,1.40570604801178,1.54819512367249,0.816759705543518,0.614062130451202,0.382816702127457,0.500005125999451,2,23
67,8,7.324,1.268,1.601,0.876,0.669,0.389,0.365,3,23
68,8,7.307,1.303,1.557,1.026,0.585,0.38,0.33,4,23
69,8,7.299600124359131,1.2423179149627686,1.4872183799743652,1.0081382989883423,0.6467899084091187,0.46126827597618103,0.3257262110710144,5,23
70,9,7.276599884033203,1.4000682830810547,1.093900442123413,0.7849212884902954,0.6654025912284851,0.44494184851646423,0.2755538821220398,6,23
71,10,7.19980001449585,1.8520405292510986,1.2346335649490356,0.7521170377731323,0.6797534227371216,0.48300281167030334,0.2446611374616623,7,23
72,10,7.284,1.33358,1.30923,0.93156,0.65124,0.35637,0.43562,0,24
73,9,7.313,1.44443,1.10476,0.8512,0.56837,0.32331,0.47407,1,24
74,10,7.28399991989136,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.301183730363846,0.477699249982834,2,24
75,10,7.272,1.34,1.573,0.91,0.647,0.302,0.361,3,24
76,11,7.228,1.372,1.548,1.036,0.557,0.29,0.332,4,24
77,12,7.222799777984619,1.310396432876587,1.4771462678909302,1.022607684135437,0.6218771934509277,0.3359964191913605,0.32497361302375793,5,24
78,11,7.183499813079834,1.4534845352172852,1.0758804082870483,0.8006671071052551,0.6472353935241699,0.31698212027549744,0.2913886308670044,6,24
79,12,7.162099838256836,1.899888515472412,1.203384280204773,0.7723036408424377,0.6764959692955017,0.3410457968711853,0.25760915875434875,7,24
80,11,7.278,1.22857,1.22393,0.91387,0.41319,0.07785,0.33172,0,25
81,11,7.267,1.33766,0.99537,0.84917,0.36432,0.08728,0.32288,1,25
82,11,7.21299982070923,1.37538242340088,1.37628996372223,0.83840399980545,0.405988603830338,0.0852421000599861,0.330082654953003,2,25
83,19,6.814,1.301,1.559,0.883,0.533,0.272,0.354,3,25
84,13,7.139,1.276,1.455,1.029,0.371,0.082,0.261,4,25
85,14,7.128600120544434,1.2164636850357056,1.4032567739486694,1.008052945137024,0.42069947719573975,0.09989845007658005,0.26686179637908936,5,25
86,12,7.157100200653076,1.3763267993927002,1.07381272315979,0.7881687879562378,0.5089752078056335,0.1187649592757225,0.20798835158348083,6,25
87,9,7.363800048828125,1.8259295225143433,1.2209957838058472,0.8176369667053223,0.5676404237747192,0.14261415600776672,0.15483763813972473,7,25
88,12,7.226,0.95578,1.23788,0.86027,0.63376,0.10583,0.25497,0,45
89,14,7.087,1.06879,1.02152,0.76146,0.55225,0.10547,0.22553,1,45
90,12,7.0789999961853,1.10970628261566,1.41640365123749,0.759509265422821,0.580131649971008,0.100106589496136,0.214613229036331,2,45
91,13,7.072,1.01,1.459,0.817,0.632,0.101,0.143,3,45
92,12,7.167,1.034,1.441,0.963,0.558,0.093,0.144,4,45
93,15,7.121399879455566,0.9811077117919922,1.3748536109924316,0.9396353363990784,0.6450177431106567,0.09636209160089493,0.13126631081104279,5,45
94,16,7.069399833679199,1.1335699558258057,0.9658473134040833,0.7219244837760925,0.6725239157676697,0.08328060060739517,0.10547269135713577,6,45
95,23,6.581999778747559,1.5842736959457397,1.054443597793579,0.7442119717597961,0.6613852977752686,0.10240529477596283,0.0889740139245987,7,45
96,13,7.2,1.33723,1.29704,0.89042,0.62433,0.18676,0.33088,0,7
97,12,7.119,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,1,7
98,13,7.00600004196167,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.221060365438461,0.316472321748734,2,7
99,12,7.139,1.341,1.504,0.891,0.617,0.224,0.242,3,7
100,10,7.246,1.376,1.475,1.016,0.532,0.226,0.244,4,7
101,9,7.2941999435424805,1.3172855377197266,1.4374449253082275,1.0009335279464722,0.603368878364563,0.28125613927841187,0.25550976395606995,5,7
102,10,7.2677998542785645,1.4921637773513794,1.062422513961792,0.7817584276199341,0.6399840712547302,0.2920558750629425,0.21508997678756714,6,7
103,11,7.163000106811523,1.9313225746154785,1.1652566194534302,0.7737501859664917,0.6227887272834778,0.3291270434856415,0.1932794749736786,7,7
104,14,7.187,1.02054,0.91451,0.81444,0.48181,0.21312,0.14074,0,46
105,21,6.778,1.11508,0.7146,0.71143,0.37709,0.18355,0.11735,1,46
106,25,6.57800006866455,1.15318381786346,1.210862159729,0.709978997707367,0.412730008363724,0.132774114608765,0.120990432798862,2,46
107,24,6.488,1.038,1.252,0.761,0.479,0.095,0.069,3,46
108,23,6.595,1.07,1.323,0.861,0.433,0.073,0.074,4,46
109,24,6.465000152587891,1.0243874788284302,1.226333498954773,0.8316010236740112,0.5538925528526306,0.08313366770744324,0.08309448510408401,5,46
110,36,6.316800117492676,1.1262321472167969,0.829717218875885,0.6336547136306763,0.584987998008728,0.0894470289349556,0.09220424294471741,6,46
111,46,6.127600193023682,1.5515265464782715,0.8856733441352844,0.6230612993240356,0.6213710308074951,0.11522772908210754,0.09187618643045425,7,46
112,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,0,22
113,13,7.104,1.50796,1.04782,0.779,0.48163,0.14868,0.41077,1,22
114,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,2,22
115,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,3,22
116,19,6.892,1.433,1.457,0.874,0.454,0.128,0.28,4,22
117,18,6.939599990844727,1.373986840248108,1.4047867059707642,0.8316180109977722,0.5346082448959351,0.15228474140167236,0.29814305901527405,5,22
118,19,6.951499938964844,1.5329774618148804,1.0301469564437866,0.6211386322975159,0.5539203882217407,0.1538696587085724,0.252187579870224,6,22
119,16,6.976799964904785,1.9823453426361084,1.1816372871398926,0.6281335353851318,0.5742728114128113,0.17671221494674683,0.22004161775112152,7,22
120,16,6.983,0.98124,1.23287,0.69702,0.49049,0.17521,0.14574,0,47
121,17,6.952,1.08754,1.03938,0.61415,0.40425,0.14166,0.15776,1,47
122,22,6.63500022888184,1.10735321044922,1.43130600452423,0.616552352905273,0.437453746795654,0.111092761158943,0.16234989464283,2,47
123,28,6.419,0.986,1.474,0.675,0.493,0.088,0.11,3,47
124,32,6.3,1.004,1.439,0.802,0.39,0.086,0.099,4,47
125,32,6.3755998611450195,0.9526798725128174,1.363464117050171,0.7661190629005432,0.48329272866249084,0.10651860386133194,0.13167458772659302,5,47
126,35,6.330100059509277,1.0278451442718506,0.9439684152603149,0.5707787275314331,0.5143135190010071,0.11666901409626007,0.14162582159042358,6,47
127,38,6.292799949645996,1.4618858098983765,1.0441974401474,0.6145867109298706,0.5463461875915527,0.13427786529064178,0.13104112446308136,7,47
128,17,6.946,1.56391,1.21963,0.91894,0.61583,0.37798,0.28034,0,8
129,20,6.871,1.69752,1.03999,0.84542,0.5487,0.35329,0.27571,1,8
130,18,6.86299991607666,1.74194359779358,1.45758366584778,0.845089495182037,0.59662789106369,0.31883442401886,0.283180981874466,2,8
131,17,6.91,1.576,1.52,0.896,0.632,0.321,0.196,3,8
132,14,7.09,1.609,1.479,1.012,0.526,0.316,0.194,4,8
133,10,7.237500190734863,1.536676049232483,1.387528419494629,0.9864426851272583,0.6101370453834534,0.3670414686203003,0.19595392048358917,5,8
134,8,7.324399948120117,1.7507855892181396,1.0029783248901367,0.7597206830978394,0.6393625140190125,0.35261353850364685,0.16607677936553955,6,8
135,18,6.94,1.33596,1.36948,0.89533,0.61777,0.28703,0.45901,0,9
136,19,6.907,1.48341,1.16157,0.81455,0.54008,0.29754,0.44963,1,9
137,15,6.97700023651123,1.53570663928986,1.55823111534119,0.80978262424469,0.573110342025757,0.29838815331459,0.42785832285881,2,9
138,14,6.977,1.448,1.583,0.876,0.614,0.306,0.307,3,9
139,16,7.021,1.499,1.553,0.999,0.516,0.31,0.298,4,9
140,16,7.093699932098389,1.4468867778778076,1.470596432685852,0.9756706953048706,0.5877799391746521,0.37343326210975647,0.29542699456214905,5,9
141,15,7.085299968719482,1.6444793939590454,1.091831088066101,0.7534213662147522,0.6055065393447876,0.3674488365650177,0.2383265197277069,6,9
142,13,7.040800094604492,2.1290323734283447,1.1656070947647095,0.7788048386573792,0.6267539262771606,0.4076792299747467,0.18968403339385986,7,9
143,19,6.937,1.30782,1.28566,0.89667,0.5845,0.2254,0.2225,0,10
144,18,6.929,1.42539,1.05249,0.81959,0.51354,0.26248,0.2424,1,10
145,17,6.89099979400635,1.46378076076508,1.46231269836426,0.818091869354248,0.539770722389221,0.251343131065369,0.231503337621689,2,10
146,16,6.927,1.324,1.483,0.894,0.583,0.24,0.188,3,10
147,18,6.923,1.356,1.504,0.986,0.473,0.21,0.16,4,10
148,20,6.863500118255615,1.2958427667617798,1.3986775875091553,0.9649011492729187,0.49980542063713074,0.20872405171394348,0.14696615934371948,5,10
149,20,6.834000110626221,1.463081955909729,0.997890293598175,0.7471046447753906,0.48864832520484924,0.18733766674995422,0.08792529255151749,6,10
150,19,6.804999828338623,1.9072577953338623,1.1061527729034424,0.7636563181877136,0.49194300174713135,0.20354114472866058,0.0493561327457428,7,10
151,20,6.901,1.42727,1.12575,0.80925,0.64157,0.38583,0.26428,0,26
152,28,6.573,1.57352,0.87114,0.72993,0.56215,0.35561,0.26591,1,26
153,21,6.64799976348877,1.62634336948395,1.26641023159027,0.726798236370087,0.60834527015686,0.324489563703537,0.3609419465065,2,26
154,20,6.774,2.096,0.776,0.67,0.284,,0.186,3,26
155,21,6.825,1.503,1.31,0.825,0.598,0.182,0.262,4,26
156,21,6.790800094604492,1.4310864210128784,1.2511709928512573,0.7878144383430481,0.6529361009597778,0.22021351754665375,0.28065598011016846,5,26
157,25,6.560500144958496,1.5545523166656494,0.8601416349411011,0.5938335657119751,0.6700464487075806,0.22332940995693207,0.23624581098556519,6,26
158,24,6.576000213623047,1.998103141784668,0.9795715808868408,0.6327618956565857,0.7020320296287537,0.25044122338294983,0.2037053108215332,7,26
159,21,6.867,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,0,11
160,23,6.725,1.40283,1.08672,0.80991,0.50036,0.27399,0.50156,1,11
161,19,6.71400022506714,1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,0.265428066253662,0.492774158716202,2,11
162,11,7.19,1.244,1.433,0.888,0.464,0.082,0.262,3,11
163,15,7.054,1.333,1.538,0.996,0.45,0.278,0.348,4,11
164,13,7.1645002365112305,1.2730610370635986,1.4578449726104736,0.9757000803947449,0.5251686573028564,0.32260164618492126,0.3734334409236908,5,11
165,17,7.063600063323975,1.4225784540176392,1.06199049949646,0.7565741539001465,0.580345630645752,0.3060355484485626,0.3402424156665802,6,11
166,17,6.942500114440918,1.8671802282333374,1.1430999040603638,0.7499578595161438,0.5965437293052673,0.32918664813041687,0.28907519578933716,7,11
167,22,6.853,1.36011,1.08182,0.76276,0.63274,0.32524,0.21542,0,27
168,23,6.81,1.04424,1.25596,0.72052,0.42908,0.11069,0.05841,0,48
169,44,6.084,1.13367,1.03302,0.61904,0.19847,0.08304,0.0425,1,48
170,82,5.25,1.12843120098114,1.43133759498596,0.617144227027893,0.153997123241425,0.0644911229610443,0.0650196298956871,2,48
171,102,4.806,0.996,1.469,0.657,0.133,0.052,0.056,3,48
172,108,4.707,0.96,1.427,0.805,0.154,0.047,0.064,4,48
173,99,5.053199768066406,0.7702386379241943,1.3485468626022339,0.7670255303382874,0.27171722054481506,0.0636247768998146,0.08717915415763855,5,48
174,107,4.892199993133545,0.8516916632652283,0.897400438785553,0.5738962292671204,0.2842910885810852,0.07186350971460342,0.07788644731044769,6,48
175,108,4.92549991607666,0.0,0.9678928256034851,0.5777590274810791,0.2826734185218811,0.08163151890039444,0.2252623438835144,7,48
176,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,0,67
177,22,6.739,1.64555,0.86758,0.94719,0.4877,0.46987,0.32706,1,67
178,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,2,67
179,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,3,67
180,34,6.262,1.572,1.463,1.141,0.556,0.453,0.271,4,67
181,31,6.377099990844727,1.5195801258087158,1.3954569101333618,1.1378142833709717,0.6353172063827515,0.5331622362136841,0.21877090632915497,5,67
182,32,6.376500129699707,1.695391058921814,1.0189937353134155,0.8968137502670288,0.66372150182724,0.5467753410339355,0.17595279216766357,6,67
183,27,6.480199813842773,2.148613929748535,1.1273994445800781,0.8508744239807129,0.6715790629386902,0.5868280529975891,0.1626960039138794,7,67
184,25,6.786,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,0,49
185,25,6.701,1.18306,0.98912,0.70835,0.48927,0.08423,0.2418,1,49
186,30,6.4520001411438,1.23374843597412,1.37319254875183,0.706156134605408,0.550026834011078,0.070983923971653,0.21055693924427,2,49
187,27,6.43,1.112,1.438,0.759,0.597,0.063,0.125,3,49
188,31,6.321,1.149,1.442,0.91,0.516,0.054,0.109,4,49
189,36,6.304800033569336,1.0976678133010864,1.376149296760559,0.8785465359687805,0.5798497796058655,0.054230526089668274,0.09720730781555176,5,49
190,41,6.179599761962891,1.2978569269180298,0.976140022277832,0.6668770909309387,0.596409022808075,0.05334916338324547,0.07949862629175186,6,49
191,37,6.309100151062012,1.7148849964141846,1.1065844297409058,0.709470808506012,0.5923488140106201,0.05129002779722214,0.04885655641555786,7,49
192,26,6.75,1.32792,1.29937,0.89186,0.61477,0.21843,0.28214,0,12
193,16,6.994,1.44787,1.09774,0.81487,0.53466,0.28551,0.30452,1,12
194,16,6.95100021362305,1.48792338371277,1.47252035140991,0.798950731754303,0.562511384487152,0.276731938123703,0.336269170045853,2,12
195,15,6.965,1.34,1.474,0.861,0.586,0.28,0.273,3,12
196,17,6.985,1.373,1.454,0.987,0.495,0.265,0.261,4,12
197,17,7.075799942016602,1.314184546470642,1.3685437440872192,0.9721148014068604,0.5642741322517395,0.3093622922897339,0.2520377039909363,5,12
198,13,7.1545000076293945,1.4803659915924072,0.9925621747970581,0.7565743923187256,0.6004118323326111,0.30559656023979187,0.19491444528102875,6,12
199,14,7.03410005569458,1.9237384796142578,1.0875364542007446,0.7759007811546326,0.5851035714149475,0.35760560631752014,0.1625509113073349,7,12
200,27,6.67,1.10715,1.12447,0.85857,0.44132,0.12869,0.33363,0,50
201,24,6.705,1.2167,0.90587,0.81883,0.37789,0.11451,0.31595,1,50
202,20,6.65199995040894,1.25278460979462,1.28402495384216,0.819479703903198,0.376895278692245,0.0822879821062088,0.326662421226501,2,50
203,25,6.476,1.131,1.331,0.808,0.431,0.061,0.197,3,50
204,26,6.444,1.159,1.369,0.92,0.357,0.056,0.187,4,50
205,39,6.228499889373779,1.0969924926757812,1.3232868909835815,0.8892608284950256,0.4174822270870209,0.06284935027360916,0.15557900071144104,5,50
206,43,6.171899795532227,1.2003555297851562,0.9455326795578003,0.6778346300125122,0.4377621114253998,0.06950421631336212,0.15907956659793854,6,50
207,44,6.171800136566162,1.6513581275939941,1.079747200012207,0.7484585046768188,0.4600219428539276,0.06859377026557922,0.12367241829633713,7,50
208,28,6.611,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,0,28
209,36,6.375,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1,28
210,35,6.375,1.87076568603516,1.27429687976837,0.710098087787628,0.604130983352661,0.439299255609512,0.330473870038986,2,28
211,32,6.374,1.649,1.303,0.748,0.654,0.171,0.256,3,28
212,29,6.374,1.684,1.313,0.871,0.555,0.167,0.22,4,28
213,29,6.575,1.27778,1.26038,0.94579,0.55011,0.20646,0.12332,0,13
214,32,6.478,1.39488,1.00508,0.83795,0.46562,0.17808,0.1216,1,13
215,31,6.44199991226196,1.43092346191406,1.38777685165405,0.844465851783752,0.470222115516663,0.172502428293228,0.129762306809425,2,13
216,23,6.489,1.293,1.466,0.908,0.52,0.176,0.098,3,13
217,24,6.592,1.324,1.472,1.045,0.436,0.183,0.111,4,13
218,23,6.66379976272583,1.2681293487548828,1.4588391780853271,1.0297142267227173,0.5140509009361267,0.22730323672294617,0.11260770261287689,5,13
219,21,6.689899921417236,1.4214428663253784,1.0808327198028564,0.8038071990013123,0.5355432033538818,0.23506233096122742,0.09239309281110764,6,13
220,20,6.686699867248535,1.8626905679702759,1.2186006307601929,0.8076454401016235,0.5671940445899963,0.2656324803829193,0.06989908218383789,7,13
221,30,6.574,1.05351,1.24823,0.78723,0.44974,0.08484,0.11451,0,51
222,26,6.65,1.15137,1.06612,0.69711,0.42284,0.07296,0.10989,1,51
223,24,6.59899997711182,1.18529546260834,1.44045114517212,0.695137083530426,0.494519203901291,0.059739887714386,0.109457060694695,2,51
224,29,6.388,1.073,1.468,0.744,0.57,0.054,0.062,3,51
225,47,6.086,1.092,1.432,0.881,0.471,0.05,0.066,4,51
226,55,5.974699974060059,1.0284656286239624,1.3725436925888062,0.8497737050056458,0.5208403468132019,0.060415059328079224,0.07010047137737274,5,51
227,57,5.929299831390381,1.1621180772781372,0.9798498749732971,0.6463438272476196,0.5436050891876221,0.06720749288797379,0.06944077461957932,6,51
228,57,5.9670000076293945,1.5916556119918823,1.101975917816162,0.6619763970375061,0.5553756952285767,0.08492603152990341,0.0805148184299469,7,51
229,31,6.505,1.17898,1.20643,0.84483,0.46364,0.02652,0.10686,0,76
230,27,6.596,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,1,76
231,23,6.60900020599365,1.35268235206604,1.43388521671295,0.754444003105164,0.490946173667908,0.0368729270994663,0.0881067588925362,2,76
232,21,6.711,1.233,1.489,0.854,0.543,0.034,0.064,3,76
233,20,6.852,1.269,1.487,0.92,0.457,0.036,0.046,4,76
234,19,6.910900115966797,1.2123223543167114,1.4052866697311401,0.8945644497871399,0.5057445764541626,0.049803223460912704,0.0463259294629097,5,76
235,18,6.964700222015381,1.3698246479034424,1.090193271636963,0.7032392621040344,0.5800207853317261,0.04563715308904648,0.05206361413002014,6,76
236,32,6.485,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,0,52
237,29,6.545,1.18157,1.03143,0.72183,0.54388,0.21394,0.18056,1,52
238,28,6.4539999961853,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.178061872720718,0.175096929073334,2,52
239,31,6.379,1.093,1.459,0.771,0.625,0.155,0.13,3,52
240,33,6.293,1.124,1.465,0.891,0.523,0.15,0.127,4,52
241,26,6.440100193023682,1.0710004568099976,1.4250811338424683,0.8569288849830627,0.5942670702934265,0.19342507421970367,0.13214369118213654,5,52
242,31,6.431399822235107,1.1635020971298218,1.0416945219039917,0.6494903564453125,0.6254554986953735,0.22305861115455627,0.12781445682048798,6,52
243,30,6.473599910736084,1.6145362854003906,1.1796176433563232,0.6720983982086182,0.6649817228317261,0.26524412631988525,0.10261441022157669,7,52
244,33,6.477,0.91861,1.24018,0.69077,0.53466,0.0512,0.18401,0,53
245,31,6.481,1.03032,1.02169,0.59659,0.44735,0.05399,0.15626,1,53
246,36,6.35699987411499,1.07062232494354,1.4021829366684,0.595027923583984,0.477487415075302,0.0466687418520451,0.149014472961426,2,53
247,37,6.26,0.96,1.439,0.635,0.531,0.039,0.099,3,53
248,43,6.125,0.985,1.41,0.841,0.47,0.034,0.099,4,53
249,44,6.163400173187256,0.9322037100791931,1.3344509601593018,0.8100201487541199,0.5268900394439697,0.04584836959838867,0.09237409383058548,5,53
250,52,6.012400150299072,1.0207512378692627,0.8656936287879944,0.6148872971534729,0.5539491176605225,0.06279616802930832,0.10004029422998428,6,53
251,66,5.780600070953369,1.451734185218811,0.9286164045333862,0.720436155796051,0.5450152158737183,0.07672437280416489,0.0871150940656662,7,53
252,34,6.455,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,0,68
253,33,6.474,1.0893,1.04477,0.64915,0.49553,0.02833,0.58696,1,68
254,32,6.42399978637695,1.12786877155304,1.42579245567322,0.647239029407501,0.580200731754303,0.0316127352416515,0.572123110294342,2,68
255,46,6.072,1.016,1.417,0.707,0.637,0.029,0.364,3,68
256,52,6.008,1.05,1.409,0.828,0.557,0.028,0.359,4,68
257,54,5.998799800872803,1.0070292949676514,1.3475195169448853,0.7938558459281921,0.6094498038291931,0.031837861984968185,0.3767090141773224,5,68
258,54,5.9847002029418945,1.1072834730148315,0.9573325514793396,0.595981776714325,0.6112027168273926,0.028043940663337708,0.37545013427734375,6,68
259,61,5.891200065612793,1.5350263118743896,1.0955945253372192,0.6968042850494385,0.6166512966156006,0.026037082076072693,0.3209993243217468,7,68
260,35,6.411,1.39541,1.08393,0.72025,0.31048,0.32524,0.13706,0,29
261,34,6.379,1.48953,0.84829,0.59267,0.37904,0.30008,0.15457,1,29
262,37,6.3439998626709,1.53062355518341,1.28667759895325,0.590148329734802,0.449750572443008,0.27343225479126,0.147616013884544,2,29
263,33,6.371,1.379,1.331,0.633,0.509,0.127,0.098,3,29
264,28,6.375,1.403,1.357,0.795,0.439,0.132,0.08,4,29
265,27,6.406499862670898,1.334328532218933,1.3099501132965088,0.7598181366920471,0.5484774708747864,0.163322314620018,0.08744068443775177,5,29
266,26,6.49399995803833,1.4349323511123657,0.9641367197036743,0.5708486437797546,0.6029582023620605,0.1628357470035553,0.0904901772737503,6,29
267,25,6.522799968719482,1.869549036026001,1.09208345413208,0.5768461227416992,0.6507883667945862,0.18037278950214386,0.07841826230287552,7,29
268,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,0,14
269,37,6.361,1.34253,1.12945,0.87896,0.37545,0.06137,0.17665,1,14
270,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,2,14
271,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,3,14
272,30,6.354,1.286,1.484,1.062,0.362,0.079,0.153,4,14
273,28,6.400899887084961,1.2305352687835693,1.4210991859436035,1.0513430833816528,0.42598381638526917,0.10957977920770645,0.1653054803609848,5,14
274,27,6.490699768066406,1.3749617338180542,1.0565775632858276,0.8258600234985352,0.46193286776542664,0.12375995516777039,0.13504338264465332,6,14
275,29,6.47629976272583,1.8080835342407227,1.211014986038208,0.8083633184432983,0.5049465894699097,0.14901389181613922,0.10146153718233109,7,14
276,37,6.302,1.2074,1.30203,0.88721,0.60365,0.13586,0.51752,0,15
277,30,6.488,1.30782,1.09879,0.80315,0.54994,0.17554,0.56237,1,15
278,27,6.52699995040894,1.34327983856201,1.48841166496277,0.821944236755371,0.588767051696777,0.153066068887711,0.574730575084686,2,15
279,22,6.627,1.27,1.525,0.884,0.645,0.142,0.376,3,15
280,22,6.726,1.3,1.52,0.999,0.564,0.151,0.375,4,15
281,22,6.772799968719482,1.2525132894515991,1.4429569244384766,0.9720420241355896,0.6332390308380127,0.17886407673358917,0.34118083119392395,5,15
282,23,6.6020002365112305,1.410881519317627,1.0551129579544067,0.7471227049827576,0.6637340784072876,0.1826171875,0.27450403571128845,6,15
283,33,6.446899890899658,1.8382794857025146,1.168923258781433,0.7889099717140198,0.6791720986366272,0.16584274172782898,0.1742989420890808,7,15
284,38,6.298,1.29098,1.07617,0.8753,0.3974,0.08129,0.25376,0,105
285,34,6.379,1.39729,0.92624,0.79565,0.32377,0.0663,0.25495,1,105
286,26,6.441,1.365,1.436,0.857,0.418,0.078,0.151,3,105
287,25,6.446,1.368,1.43,0.914,0.351,0.097,0.242,4,105
288,39,6.295,1.55422,1.16594,0.72492,0.55499,0.25609,0.16228,0,30
289,41,6.239,1.61714,0.87758,0.63569,0.43166,0.23669,0.15965,1,30
290,39,6.10500001907349,1.63295245170593,1.25969874858856,0.632105708122253,0.496337592601776,0.215159550309181,0.228289797902107,2,30
291,45,6.083,1.474,1.301,0.675,0.554,0.106,0.167,3,30
292,51,6.021,1.5,1.319,0.808,0.493,0.097,0.142,4,30
293,48,6.102099895477295,1.4248336553573608,1.2447798252105713,0.7764689326286316,0.5702614188194275,0.11281493306159973,0.13275109231472015,5,30
294,47,6.106100082397461,1.4608532190322876,0.8565274477005005,0.580199658870697,0.5905794501304626,0.12952513992786407,0.12002494931221008,6,30
295,40,6.269,0.99534,0.972,0.6082,0.59657,0.13633,0.16991,0,54
296,40,6.269,1.09686,0.77866,0.50933,0.52234,0.12692,0.16665,1,54
297,41,6.168,1.21183,1.18354,0.61483,0.55884,0.0114,0.31844,0,55
298,43,6.168,1.32572,0.98569,0.52608,0.48453,0.01241,0.31935,1,55
299,38,6.16800022125244,1.36135590076447,1.3802285194397,0.519983291625977,0.518630743026733,0.00896481610834599,0.325296461582184,2,55
300,42,6.19189977645874,1.167641520500183,1.4073262214660645,0.6588285565376282,0.5529311299324036,0.01507839560508728,0.1993582546710968,5,55
301,42,6.13,0.76454,1.02507,0.67737,0.4035,0.11776,0.10692,0,56
302,46,6.068,0.8737,0.80975,0.596,0.37269,0.10613,0.08877,1,56
303,45,6.00299978256226,0.909784495830536,1.18212509155273,0.596018552780151,0.432452529668808,0.0899809598922729,0.0782579854130745,2,56
304,40,6.167,0.806,1.231,0.639,0.461,0.082,0.065,3,56
305,35,6.253,0.794,1.242,0.789,0.43,0.074,0.093,4,56
